student_id,subject,topic,assessment_date,score,max_score,time_spent_minutes,attempts,difficulty_level
STU026,History,World Wars,2025-08-22 14:42:01.812758,79.0,100,53,2,Medium
STU026,Science,Biology,2025-08-31 14:42:01.812758,78.03,100,37,1,Easy
STU026,History,Geography,2025-09-13 14:42:01.812758,76.47,100,69,1,Medium
STU026,History,Geography,2025-09-23 14:42:01.812758,77.35,100,21,1,Hard
STU026,History,Geography,2025-09-25 14:42:01.812758,75.95,100,68,1,Medium
STU026,Computer Science,Algorithms,2025-11-10 14:42:01.812758,73.85,100,50,1,Hard
STU026,History,Civics,2025-11-24 14:42:01.812758,81.2,100,86,1,Medium
STU026,Computer Science,Databases,2026-01-05 14:42:01.812758,78.19,100,26,1,Medium
STU026,Mathematics,Geometry,2026-01-08 14:42:01.812758,77.04,100,61,2,Hard
STU026,History,Ancient History,2026-01-10 14:42:01.812758,80.59,100,61,1,Medium
STU026,Mathematics,Statistics,2026-01-14 14:42:01.812758,76.14,100,18,1,Hard
STU026,English,Reading Comprehension,2026-01-15 14:42:01.812758,71.41,100,34,1,Hard
STU026,History,Modern History,2026-01-18 14:42:01.812758,79.21,100,78,2,Medium
STU026,Mathematics,Geometry,2026-01-21 14:42:01.812758,76.82,100,64,1,Easy
STU026,History,Ancient History,2026-01-22 14:42:01.812758,71.68,100,61,1,Hard
STU026,English,Writing,2026-01-25 14:42:01.812758,77.39,100,57,1,Easy
STU026,History,Ancient History,2026-01-25 14:42:01.812758,79.52,100,71,1,Medium
STU026,English,Reading Comprehension,2026-01-30 14:42:01.812758,78.55,100,57,1,Medium
STU027,Science,Lab Skills,2025-08-06 14:42:01.812758,44.09,100,72,3,Medium
STU027,Science,Lab Skills,2025-08-17 14:42:01.812758,36.09,100,41,1,Medium
STU027,Computer Science,Data Structures,2025-08-19 14:42:01.812758,51.08,100,79,1,Hard
STU027,Computer Science,Databases,2025-08-23 14:42:01.812758,47.25,100,17,1,Medium
STU027,Computer Science,Web Development,2025-08-30 14:42:01.812758,53.75,100,80,1,Easy
STU027,Mathematics,Calculus,2025-09-02 14:42:01.812758,55.77,100,63,3,Hard
STU027,Computer Science,Databases,2025-09-03 14:42:01.812758,45.63,100,29,1,Hard
STU027,Mathematics,Statistics,2025-09-04 14:42:01.812758,47.77,100,26,2,Medium
STU027,Mathematics,Algebra,2025-09-24 14:42:01.812758,45.11,100,26,3,Medium
STU027,Computer Science,Data Structures,2025-09-27 14:42:01.812758,42.81,100,53,1,Hard
STU027,History,Ancient History,2025-10-11 14:42:01.812758,49.16,100,40,1,Hard
STU027,History,World Wars,2025-10-15 14:42:01.812758,52.42,100,58,1,Hard
STU027,English,Literature,2025-10-20 14:42:01.812758,56.8,100,69,1,Hard
STU027,Computer Science,Algorithms,2025-10-22 14:42:01.812758,50.46,100,42,1,Hard
STU027,Science,Physics,2025-10-29 14:42:01.812758,52.63,100,28,1,Hard
STU027,History,Ancient History,2025-11-11 14:42:01.812758,52.12,100,36,1,Hard
STU027,Computer Science,Algorithms,2025-11-24 14:42:01.812758,51.44,100,17,1,Easy
STU027,English,Reading Comprehension,2025-11-24 14:42:01.812758,49.31,100,61,1,Easy
STU027,Science,Environmental Science,2025-11-27 14:42:01.812758,50.67,100,69,1,Hard
STU027,Mathematics,Statistics,2025-12-04 14:42:01.812758,52.84,100,83,2,Medium
STU027,English,Vocabulary,2025-12-19 14:42:01.812758,54.16,100,30,1,Easy
STU027,Computer Science,Databases,2026-01-04 14:42:01.812758,50.68,100,44,1,Easy
STU027,History,World Wars,2026-01-13 14:42:01.812758,47.39,100,25,2,Medium
STU027,Science,Biology,2026-01-20 14:42:01.812758,55.73,100,52,1,Hard
STU027,Mathematics,Algebra,2026-01-25 14:42:01.812758,49.78,100,36,1,Hard
STU027,Mathematics,Statistics,2026-01-31 14:42:01.812758,58.29,100,23,1,Easy
STU028,English,Grammar,2025-08-21 14:42:01.812758,82.74,100,56,1,Medium
STU028,History,Ancient History,2025-08-21 14:42:01.812758,93.0,100,83,1,Hard
STU028,Computer Science,Programming,2025-09-05 14:42:01.812758,85.49,100,59,1,Hard
STU028,History,Modern History,2025-09-08 14:42:01.812758,84.03,100,59,1,Medium
STU028,Mathematics,Calculus,2025-09-13 14:42:01.812758,93.37,100,32,1,Easy
STU028,Mathematics,Geometry,2025-09-15 14:42:01.812758,76.89,100,52,1,Hard
STU028,Mathematics,Calculus,2025-10-16 14:42:01.812758,95.1,100,56,1,Easy
STU028,History,World Wars,2025-10-18 14:42:01.812758,100.0,100,74,1,Hard
STU028,History,World Wars,2025-11-01 14:42:01.812758,91.78,100,39,1,Medium
STU028,English,Literature,2025-11-02 14:42:01.812758,87.7,100,30,1,Hard
STU028,Science,Environmental Science,2025-11-04 14:42:01.812758,80.68,100,20,1,Easy
STU028,Science,Chemistry,2025-11-06 14:42:01.812758,80.49,100,27,1,Easy
STU028,Science,Lab Skills,2025-11-08 14:42:01.812758,92.33,100,77,1,Easy
STU028,Computer Science,Algorithms,2025-11-12 14:42:01.812758,86.43,100,56,2,Easy
STU028,English,Grammar,2025-11-15 14:42:01.812758,90.57,100,21,1,Easy
STU028,History,World Wars,2025-11-30 14:42:01.812758,78.6,100,31,1,Medium
STU028,Science,Biology,2025-11-30 14:42:01.812758,86.38,100,38,1,Easy
STU028,Science,Biology,2025-12-01 14:42:01.812758,95.27,100,78,1,Medium
STU028,English,Reading Comprehension,2025-12-09 14:42:01.812758,96.27,100,82,1,Hard
STU028,Science,Environmental Science,2025-12-13 14:42:01.812758,92.01,100,84,1,Hard
STU028,Computer Science,Algorithms,2025-12-29 14:42:01.812758,77.97,100,35,1,Hard
STU028,Mathematics,Statistics,2026-01-20 14:42:01.812758,92.99,100,23,1,Medium
STU028,English,Vocabulary,2026-01-24 14:42:01.812758,87.68,100,54,1,Hard
STU028,History,Geography,2026-01-25 14:42:01.812758,80.48,100,78,1,Hard
STU028,Computer Science,Web Development,2026-01-31 14:42:01.812758,92.62,100,83,1,Easy
STU029,English,Writing,2025-08-25 14:42:01.812758,70.86,100,85,1,Easy
STU029,Computer Science,Web Development,2025-08-27 14:42:01.812758,71.24,100,57,1,Medium
STU029,Science,Biology,2025-09-04 14:42:01.812758,69.67,100,81,2,Medium
STU029,English,Literature,2025-09-08 14:42:01.812758,61.57,100,50,1,Medium
STU029,Computer Science,Databases,2025-09-09 14:42:01.812758,62.86,100,17,1,Hard
STU029,English,Literature,2025-09-10 14:42:01.812758,71.46,100,76,2,Easy
STU029,Mathematics,Calculus,2025-10-07 14:42:01.812758,67.26,100,89,2,Easy
STU029,Science,Chemistry,2025-10-12 14:42:01.812758,78.51,100,63,2,Hard
STU029,Mathematics,Algebra,2025-10-13 14:42:01.812758,74.77,100,87,1,Easy
STU029,Mathematics,Statistics,2025-10-14 14:42:01.812758,68.93,100,70,1,Medium
STU029,Computer Science,Web Development,2025-10-22 14:42:01.812758,69.17,100,56,1,Hard
STU029,Computer Science,Programming,2025-10-25 14:42:01.812758,59.92,100,42,2,Medium
STU029,Science,Environmental Science,2025-10-29 14:42:01.812758,66.52,100,53,1,Medium
STU029,Computer Science,Algorithms,2025-11-03 14:42:01.812758,69.46,100,62,1,Hard
STU029,History,Ancient History,2025-11-06 14:42:01.812758,54.56,100,45,1,Easy
STU029,English,Literature,2025-11-14 14:42:01.812758,73.14,100,70,1,Easy
STU029,Science,Physics,2025-11-20 14:42:01.812758,59.73,100,78,1,Medium
STU029,Computer Science,Algorithms,2025-11-23 14:42:01.812758,71.58,100,15,1,Easy
STU029,History,Geography,2025-11-29 14:42:01.812758,76.41,100,75,1,Easy
STU029,History,World Wars,2025-12-10 14:42:01.812758,64.49,100,62,2,Hard
STU029,History,Civics,2026-01-03 14:42:01.812758,66.0,100,64,1,Medium
STU029,Science,Lab Skills,2026-01-12 14:42:01.812758,62.73,100,27,3,Medium
STU029,History,Geography,2026-01-18 14:42:01.812758,75.78,100,86,1,Easy
STU029,Science,Biology,2026-01-23 14:42:01.812758,73.12,100,73,1,Medium
STU029,Computer Science,Programming,2026-01-23 14:42:01.812758,68.59,100,53,2,Easy
STU029,English,Grammar,2026-01-24 14:42:01.812758,69.16,100,56,1,Medium
STU030,English,Literature,2025-08-15 14:42:01.812758,86.02,100,64,1,Easy
STU030,History,Modern History,2025-08-18 14:42:01.812758,99.92,100,36,1,Medium
STU030,Mathematics,Algebra,2025-08-28 14:42:01.812758,84.29,100,48,1,Medium
STU030,Computer Science,Programming,2025-08-28 14:42:01.812758,88.07,100,37,1,Hard
STU030,History,Geography,2025-08-31 14:42:01.812758,91.67,100,69,1,Easy
STU030,English,Literature,2025-09-06 14:42:01.812758,91.95,100,45,2,Hard
STU030,Computer Science,Data Structures,2025-09-09 14:42:01.812758,82.85,100,48,1,Easy
STU030,Science,Physics,2025-09-12 14:42:01.812758,76.28,100,70,1,Hard
STU030,English,Literature,2025-09-25 14:42:01.812758,97.79,100,55,1,Medium
STU030,Mathematics,Algebra,2025-10-05 14:42:01.812758,95.48,100,24,1,Medium
STU030,Science,Physics,2025-10-06 14:42:01.812758,96.91,100,23,1,Easy
STU030,English,Reading Comprehension,2025-10-08 14:42:01.812758,100.0,100,73,2,Medium
STU030,Mathematics,Calculus,2025-10-18 14:42:01.812758,88.69,100,39,1,Hard
STU030,Computer Science,Data Structures,2025-10-24 14:42:01.812758,76.78,100,79,2,Hard
STU030,History,Ancient History,2025-10-28 14:42:01.812758,81.63,100,72,1,Medium
STU030,Mathematics,Geometry,2025-11-11 14:42:01.812758,70.08,100,79,3,Medium
STU030,Computer Science,Data Structures,2025-11-25 14:42:01.812758,100.0,100,35,1,Easy
STU030,History,World Wars,2025-12-09 14:42:01.812758,83.97,100,74,1,Medium
STU030,Computer Science,Web Development,2025-12-13 14:42:01.812758,93.25,100,69,2,Hard
STU030,History,World Wars,2026-01-17 14:42:01.812758,81.99,100,35,2,Hard
STU030,English,Grammar,2026-01-24 14:42:01.812758,79.2,100,49,1,Easy
STU030,Computer Science,Programming,2026-01-25 14:42:01.812758,87.87,100,31,1,Easy
STU031,English,Reading Comprehension,2025-08-14 14:42:01.812758,27.53,100,41,1,Easy
STU031,History,World Wars,2025-08-19 14:42:01.812758,40.55,100,68,1,Medium
STU031,Computer Science,Data Structures,2025-08-22 14:42:01.812758,37.11,100,18,3,Hard
STU031,English,Vocabulary,2025-08-22 14:42:01.812758,43.75,100,25,1,Medium
STU031,Science,Environmental Science,2025-08-31 14:42:01.812758,19.81,100,54,1,Easy
STU031,English,Reading Comprehension,2025-09-14 14:42:01.812758,24.88,100,20,1,Medium
STU031,Computer Science,Algorithms,2025-09-16 14:42:01.812758,30.76,100,33,1,Easy
STU031,Computer Science,Programming,2025-09-22 14:42:01.812758,35.99,100,16,1,Hard
STU031,Computer Science,Databases,2025-09-24 14:42:01.812758,30.31,100,40,1,Medium
STU031,History,Geography,2025-09-27 14:42:01.812758,35.29,100,73,1,Hard
STU031,English,Reading Comprehension,2025-09-27 14:42:01.812758,41.35,100,22,1,Medium
STU031,History,World Wars,2025-09-28 14:42:01.812758,35.31,100,76,1,Easy
STU031,History,Ancient History,2025-10-07 14:42:01.812758,36.04,100,40,1,Easy
STU031,Computer Science,Databases,2025-10-07 14:42:01.812758,33.33,100,40,3,Medium
STU031,English,Literature,2025-10-13 14:42:01.812758,34.39,100,37,1,Easy
STU031,Mathematics,Statistics,2025-10-26 14:42:01.812758,38.43,100,88,1,Easy
STU031,Computer Science,Databases,2025-10-30 14:42:01.812758,34.19,100,58,2,Medium
STU031,English,Literature,2025-11-03 14:42:01.812758,29.25,100,85,1,Easy
STU031,Computer Science,Algorithms,2025-12-02 14:42:01.812758,36.33,100,28,1,Medium
STU031,History,Civics,2025-12-02 14:42:01.812758,32.99,100,76,2,Easy
STU031,English,Writing,2025-12-10 14:42:01.812758,37.92,100,26,1,Medium
STU031,History,Ancient History,2025-12-23 14:42:01.812758,28.42,100,58,1,Medium
STU031,Science,Lab Skills,2025-12-28 14:42:01.812758,33.3,100,32,1,Easy
STU031,Science,Chemistry,2026-01-09 14:42:01.812758,43.63,100,34,1,Easy
STU031,History,Civics,2026-01-22 14:42:01.812758,38.16,100,27,1,Easy
STU031,English,Literature,2026-02-01 14:42:01.812758,40.86,100,60,3,Medium
STU031,Science,Environmental Science,2026-02-01 14:42:01.812758,38.81,100,65,1,Hard
STU032,Science,Chemistry,2025-08-06 14:42:01.812758,90.07,100,49,1,Medium
STU032,Computer Science,Web Development,2025-08-07 14:42:01.812758,81.03,100,37,1,Easy
STU032,Computer Science,Web Development,2025-08-10 14:42:01.812758,88.48,100,89,2,Easy
STU032,Mathematics,Statistics,2025-08-29 14:42:01.812758,86.16,100,48,1,Medium
STU032,Computer Science,Data Structures,2025-09-02 14:42:01.812758,94.54,100,56,2,Easy
STU032,Science,Lab Skills,2025-09-04 14:42:01.812758,75.24,100,66,3,Medium
STU032,Science,Environmental Science,2025-09-09 14:42:01.812758,77.42,100,65,1,Medium
STU032,Mathematics,Calculus,2025-09-12 14:42:01.812758,70.87,100,86,1,Medium
STU032,Science,Physics,2025-09-12 14:42:01.812758,87.81,100,37,1,Easy
STU032,History,Civics,2025-09-30 14:42:01.812758,88.05,100,83,3,Medium
STU032,Science,Environmental Science,2025-10-01 14:42:01.812758,82.47,100,56,1,Medium
STU032,English,Literature,2025-10-01 14:42:01.812758,83.71,100,32,1,Easy
STU032,History,World Wars,2025-10-09 14:42:01.812758,81.92,100,18,1,Medium
STU032,English,Grammar,2025-10-12 14:42:01.812758,92.45,100,45,1,Hard
STU032,Science,Chemistry,2025-10-20 14:42:01.812758,83.94,100,16,1,Medium
STU032,Computer Science,Web Development,2025-10-27 14:42:01.812758,86.0,100,18,2,Easy
STU032,History,Civics,2025-11-03 14:42:01.812758,87.46,100,23,1,Medium
STU032,Mathematics,Algebra,2025-11-14 14:42:01.812758,96.15,100,65,1,Easy
STU032,Computer Science,Databases,2025-11-17 14:42:01.812758,76.37,100,45,1,Easy
STU032,Computer Science,Data Structures,2025-11-22 14:42:01.812758,82.89,100,56,1,Easy
STU032,Mathematics,Trigonometry,2025-11-23 14:42:01.812758,79.47,100,21,1,Hard
STU032,Computer Science,Programming,2025-12-09 14:42:01.812758,75.69,100,53,1,Hard
STU032,History,Modern History,2025-12-30 14:42:01.812758,74.75,100,72,1,Medium
STU032,Computer Science,Web Development,2026-01-03 14:42:01.812758,83.93,100,54,1,Hard
STU032,Mathematics,Trigonometry,2026-01-06 14:42:01.812758,73.7,100,43,1,Hard
STU032,Science,Biology,2026-01-15 14:42:01.812758,100.0,100,18,1,Hard
STU032,Science,Chemistry,2026-01-16 14:42:01.812758,78.5,100,47,1,Easy
STU032,History,Modern History,2026-01-16 14:42:01.812758,87.14,100,81,1,Easy
STU032,Mathematics,Statistics,2026-01-22 14:42:01.812758,76.42,100,46,3,Easy
STU033,History,Ancient History,2025-08-06 14:42:01.812758,69.01,100,21,1,Medium
STU033,Science,Physics,2025-08-17 14:42:01.812758,69.14,100,41,1,Easy
STU033,History,Geography,2025-08-22 14:42:01.812758,66.42,100,83,3,Easy
STU033,History,Civics,2025-08-30 14:42:01.812758,54.8,100,33,1,Easy
STU033,English,Grammar,2025-09-13 14:42:01.812758,61.07,100,39,2,Easy
STU033,English,Writing,2025-09-24 14:42:01.812758,60.93,100,63,3,Medium
STU033,Mathematics,Statistics,2025-09-25 14:42:01.812758,65.92,100,38,1,Medium
STU033,History,Civics,2025-09-26 14:42:01.812758,49.28,100,33,1,Hard
STU033,Mathematics,Trigonometry,2025-09-29 14:42:01.812758,63.93,100,84,1,Easy
STU033,Mathematics,Trigonometry,2025-10-02 14:42:01.812758,58.53,100,71,1,Easy
STU033,Science,Chemistry,2025-10-03 14:42:01.812758,64.04,100,61,1,Medium
STU033,Mathematics,Algebra,2025-10-15 14:42:01.812758,67.06,100,72,1,Hard
STU033,Mathematics,Algebra,2025-10-25 14:42:01.812758,70.44,100,80,2,Hard
STU033,Mathematics,Trigonometry,2025-10-26 14:42:01.812758,69.92,100,58,1,Hard
STU033,English,Writing,2025-10-26 14:42:01.812758,68.47,100,19,1,Medium
STU033,English,Reading Comprehension,2025-10-30 14:42:01.812758,72.02,100,41,1,Hard
STU033,History,Modern History,2025-10-31 14:42:01.812758,56.99,100,67,1,Hard
STU033,Computer Science,Programming,2025-11-22 14:42:01.812758,58.41,100,15,1,Hard
STU033,Mathematics,Statistics,2025-11-30 14:42:01.812758,61.42,100,83,1,Medium
STU033,Mathematics,Calculus,2025-12-02 14:42:01.812758,74.51,100,48,1,Medium
STU033,Mathematics,Trigonometry,2025-12-05 14:42:01.812758,58.9,100,24,1,Hard
STU033,Science,Physics,2025-12-07 14:42:01.812758,55.87,100,71,1,Hard
STU033,Science,Environmental Science,2025-12-29 14:42:01.812758,68.9,100,23,2,Medium
STU033,History,World Wars,2026-01-01 14:42:01.812758,56.47,100,33,1,Medium
STU033,History,Geography,2026-01-01 14:42:01.812758,61.81,100,44,1,Easy
STU033,History,Civics,2026-01-05 14:42:01.812758,69.45,100,62,1,Medium
STU033,English,Reading Comprehension,2026-01-10 14:42:01.812758,52.68,100,69,1,Hard
STU033,Computer Science,Algorithms,2026-01-22 14:42:01.812758,66.71,100,35,1,Hard
STU033,Computer Science,Databases,2026-01-30 14:42:01.812758,81.08,100,31,1,Medium
STU033,Computer Science,Data Structures,2026-01-31 14:42:01.812758,77.32,100,84,2,Medium
STU034,English,Grammar,2025-08-07 14:42:01.812758,93.79,100,66,1,Hard
STU034,Science,Environmental Science,2025-08-07 14:42:01.812758,87.7,100,73,2,Easy
STU034,Computer Science,Algorithms,2025-08-11 14:42:01.812758,88.86,100,31,1,Easy
STU034,Science,Lab Skills,2025-08-23 14:42:01.812758,95.06,100,78,1,Medium
STU034,English,Vocabulary,2025-08-26 14:42:01.812758,96.86,100,38,2,Hard
STU034,English,Writing,2025-08-26 14:42:01.812758,94.25,100,80,1,Hard
STU034,Computer Science,Databases,2025-08-29 14:42:01.812758,100.0,100,75,1,Medium
STU034,Mathematics,Trigonometry,2025-09-09 14:42:01.812758,90.98,100,17,1,Medium
STU034,History,World Wars,2025-09-15 14:42:01.812758,95.83,100,27,2,Easy
STU034,English,Literature,2025-09-25 14:42:01.812758,88.91,100,81,1,Easy
STU034,History,Modern History,2025-09-27 14:42:01.812758,99.23,100,29,1,Hard
STU034,English,Grammar,2025-10-08 14:42:01.812758,100.0,100,65,1,Medium
STU034,Science,Biology,2025-10-11 14:42:01.812758,93.92,100,74,1,Easy
STU034,English,Writing,2025-10-12 14:42:01.812758,87.07,100,54,1,Medium
STU034,Computer Science,Data Structures,2025-10-14 14:42:01.812758,100.0,100,55,1,Easy
STU034,English,Reading Comprehension,2025-10-26 14:42:01.812758,100.0,100,30,1,Hard
STU034,English,Literature,2025-10-28 14:42:01.812758,100.0,100,86,1,Easy
STU034,English,Vocabulary,2025-11-29 14:42:01.812758,95.6,100,25,1,Medium
STU034,Mathematics,Trigonometry,2025-12-03 14:42:01.812758,86.66,100,83,1,Easy
STU034,English,Vocabulary,2025-12-21 14:42:01.812758,97.78,100,86,1,Easy
STU034,Science,Chemistry,2026-01-05 14:42:01.812758,88.27,100,59,2,Easy
STU034,Computer Science,Algorithms,2026-01-06 14:42:01.812758,97.65,100,67,1,Easy
STU035,Mathematics,Calculus,2025-08-13 14:42:01.812758,78.96,100,85,1,Easy
STU035,English,Reading Comprehension,2025-08-21 14:42:01.812758,78.78,100,30,1,Medium
STU035,English,Vocabulary,2025-08-25 14:42:01.812758,89.23,100,23,1,Medium
STU035,Computer Science,Data Structures,2025-09-03 14:42:01.812758,80.14,100,65,1,Hard
STU035,Computer Science,Web Development,2025-09-16 14:42:01.812758,76.4,100,41,1,Medium
STU035,Mathematics,Algebra,2025-09-17 14:42:01.812758,69.42,100,65,1,Medium
STU035,English,Reading Comprehension,2025-09-21 14:42:01.812758,69.07,100,27,1,Hard
STU035,English,Vocabulary,2025-10-10 14:42:01.812758,80.69,100,72,1,Medium
STU035,History,World Wars,2025-10-13 14:42:01.812758,72.37,100,23,1,Medium
STU035,History,Modern History,2025-10-16 14:42:01.812758,80.96,100,30,1,Easy
STU035,English,Grammar,2025-10-23 14:42:01.812758,87.69,100,82,1,Hard
STU035,Science,Lab Skills,2025-10-24 14:42:01.812758,79.14,100,50,1,Medium
STU035,Computer Science,Programming,2025-11-06 14:42:01.812758,84.44,100,87,1,Hard
STU035,English,Grammar,2025-11-12 14:42:01.812758,66.27,100,49,1,Hard
STU035,Computer Science,Data Structures,2025-11-27 14:42:01.812758,74.64,100,63,1,Easy
STU035,Mathematics,Algebra,2025-11-30 14:42:01.812758,74.11,100,41,3,Medium
STU035,Mathematics,Algebra,2025-12-12 14:42:01.812758,84.84,100,69,1,Medium
STU035,English,Literature,2025-12-16 14:42:01.812758,64.18,100,75,1,Medium
STU035,Science,Environmental Science,2026-01-02 14:42:01.812758,87.31,100,51,1,Easy
STU035,Science,Environmental Science,2026-01-05 14:42:01.812758,89.83,100,80,1,Medium
STU035,History,World Wars,2026-01-06 14:42:01.812758,79.12,100,79,1,Medium
STU036,Computer Science,Web Development,2025-08-09 14:42:01.812758,64.49,100,58,2,Hard
STU036,Computer Science,Data Structures,2025-08-25 14:42:01.812758,67.09,100,66,2,Medium
STU036,Mathematics,Calculus,2025-08-25 14:42:01.812758,73.59,100,39,1,Hard
STU036,Computer Science,Algorithms,2025-08-31 14:42:01.812758,75.0,100,71,2,Easy
STU036,Computer Science,Databases,2025-09-06 14:42:01.812758,58.58,100,70,1,Medium
STU036,History,Ancient History,2025-09-07 14:42:01.812758,86.96,100,30,2,Medium
STU036,English,Writing,2025-09-14 14:42:01.812758,71.66,100,64,1,Hard
STU036,English,Reading Comprehension,2025-09-23 14:42:01.812758,73.44,100,80,1,Medium
STU036,History,Ancient History,2025-10-24 14:42:01.812758,70.3,100,72,1,Easy
STU036,Computer Science,Data Structures,2025-10-29 14:42:01.812758,68.63,100,87,1,Easy
STU036,Science,Chemistry,2025-10-29 14:42:01.812758,79.71,100,66,1,Medium
STU036,History,Modern History,2025-11-09 14:42:01.812758,77.18,100,83,1,Medium
STU036,English,Literature,2025-11-16 14:42:01.812758,62.72,100,21,2,Easy
STU036,Computer Science,Web Development,2025-11-19 14:42:01.812758,64.08,100,32,1,Easy
STU036,History,World Wars,2025-11-19 14:42:01.812758,83.01,100,40,1,Hard
STU036,English,Writing,2025-11-22 14:42:01.812758,63.07,100,55,1,Medium
STU036,Computer Science,Web Development,2025-11-27 14:42:01.812758,73.27,100,39,1,Medium
STU036,English,Writing,2025-11-27 14:42:01.812758,71.82,100,76,1,Medium
STU036,Computer Science,Algorithms,2025-11-27 14:42:01.812758,70.39,100,44,1,Easy
STU036,History,World Wars,2025-12-01 14:42:01.812758,66.8,100,83,3,Easy
STU036,Science,Physics,2025-12-09 14:42:01.812758,64.1,100,43,2,Easy
STU036,Computer Science,Data Structures,2025-12-10 14:42:01.812758,70.27,100,85,1,Medium
STU036,Computer Science,Databases,2025-12-11 14:42:01.812758,71.39,100,58,1,Hard
STU036,History,Geography,2025-12-16 14:42:01.812758,68.71,100,46,2,Easy
STU036,Computer Science,Programming,2026-01-06 14:42:01.812758,72.58,100,16,3,Medium
STU036,English,Grammar,2026-01-14 14:42:01.812758,70.45,100,84,1,Hard
STU036,Computer Science,Data Structures,2026-01-28 14:42:01.812758,53.14,100,28,3,Hard
STU036,Science,Chemistry,2026-01-31 14:42:01.812758,66.61,100,30,1,Easy
STU036,History,Ancient History,2026-01-31 14:42:01.812758,69.69,100,75,1,Hard
STU037,Mathematics,Calculus,2025-08-07 14:42:01.812758,100.0,100,19,3,Easy
STU037,Computer Science,Algorithms,2025-08-14 14:42:01.812758,100.0,100,27,2,Medium
STU037,English,Grammar,2025-08-23 14:42:01.812758,100.0,100,44,2,Easy
STU037,Computer Science,Algorithms,2025-09-05 14:42:01.812758,100.0,100,25,1,Medium
STU037,Mathematics,Geometry,2025-09-11 14:42:01.812758,100.0,100,59,1,Hard
STU037,History,Geography,2025-10-02 14:42:01.812758,100.0,100,29,1,Medium
STU037,Computer Science,Databases,2025-10-05 14:42:01.812758,100.0,100,52,1,Easy
STU037,Computer Science,Programming,2025-10-09 14:42:01.812758,100.0,100,84,1,Easy
STU037,Mathematics,Algebra,2025-10-11 14:42:01.812758,100.0,100,32,1,Hard
STU037,Mathematics,Trigonometry,2025-10-14 14:42:01.812758,100.0,100,40,1,Hard
STU037,Mathematics,Calculus,2025-10-18 14:42:01.812758,100.0,100,63,3,Hard
STU037,Computer Science,Programming,2025-10-29 14:42:01.812758,100.0,100,47,1,Medium
STU037,English,Literature,2025-11-02 14:42:01.812758,100.0,100,27,1,Medium
STU037,English,Writing,2025-11-16 14:42:01.812758,100.0,100,77,1,Easy
STU037,Science,Biology,2025-12-14 14:42:01.812758,97.85,100,73,1,Easy
STU037,Science,Chemistry,2026-01-07 14:42:01.812758,97.9,100,55,1,Medium
STU037,Science,Physics,2026-01-12 14:42:01.812758,100.0,100,81,1,Hard
STU037,Science,Chemistry,2026-01-18 14:42:01.812758,100.0,100,43,1,Medium
STU037,Mathematics,Calculus,2026-01-20 14:42:01.812758,100.0,100,17,2,Medium
STU037,Mathematics,Geometry,2026-01-28 14:42:01.812758,100.0,100,20,2,Medium
STU038,Science,Lab Skills,2025-08-16 14:42:01.812758,43.78,100,21,1,Medium
STU038,Mathematics,Geometry,2025-08-21 14:42:01.812758,42.07,100,53,3,Medium
STU038,Computer Science,Algorithms,2025-08-23 14:42:01.812758,56.4,100,88,1,Hard
STU038,History,Geography,2025-08-26 14:42:01.812758,46.26,100,64,1,Easy
STU038,Computer Science,Algorithms,2025-08-30 14:42:01.812758,51.65,100,32,2,Easy
STU038,Science,Lab Skills,2025-08-31 14:42:01.812758,53.62,100,85,1,Medium
STU038,Science,Chemistry,2025-09-03 14:42:01.812758,43.52,100,63,1,Easy
STU038,History,Ancient History,2025-09-29 14:42:01.812758,51.1,100,15,2,Easy
STU038,Science,Environmental Science,2025-10-07 14:42:01.812758,39.6,100,88,2,Easy
STU038,History,Geography,2025-10-08 14:42:01.812758,52.64,100,86,1,Medium
STU038,Mathematics,Calculus,2025-10-14 14:42:01.812758,46.73,100,48,1,Medium
STU038,Science,Biology,2025-10-19 14:42:01.812758,51.09,100,42,1,Hard
STU038,History,Modern History,2025-10-28 14:42:01.812758,53.84,100,64,1,Hard
STU038,Science,Environmental Science,2025-11-03 14:42:01.812758,39.09,100,83,1,Hard
STU038,English,Vocabulary,2025-11-05 14:42:01.812758,56.45,100,33,1,Hard
STU038,English,Reading Comprehension,2025-11-07 14:42:01.812758,42.53,100,71,2,Hard
STU038,English,Vocabulary,2025-11-19 14:42:01.812758,56.33,100,31,1,Medium
STU038,History,Ancient History,2025-12-11 14:42:01.812758,39.42,100,64,1,Hard
STU038,Computer Science,Algorithms,2025-12-23 14:42:01.812758,35.58,100,62,1,Hard
STU038,Mathematics,Algebra,2025-12-25 14:42:01.812758,47.54,100,34,1,Easy
STU038,Mathematics,Calculus,2025-12-31 14:42:01.812758,47.86,100,67,1,Hard
STU038,Computer Science,Data Structures,2026-01-03 14:42:01.812758,44.66,100,32,1,Easy
STU038,History,World Wars,2026-01-11 14:42:01.812758,38.97,100,83,1,Medium
STU038,English,Vocabulary,2026-01-17 14:42:01.812758,57.27,100,43,1,Medium
STU039,English,Writing,2025-08-06 14:42:01.812758,91.02,100,47,1,Easy
STU039,Computer Science,Web Development,2025-08-09 14:42:01.812758,81.3,100,86,1,Hard
STU039,Mathematics,Algebra,2025-08-16 14:42:01.812758,77.66,100,67,1,Hard
STU039,English,Grammar,2025-08-23 14:42:01.812758,78.16,100,42,1,Hard
